pdiff,is_away_b2b,is_home_b2b,win
-19.0,42.0,42.0,-15
-14.0,40.0,40.5,9
-1.0,46.5,23.0,-13
1.0,48.5,31.5,9
-21.0,47.5,72.0,16
-3.0,47.5,48.0,-10
-6.0,47.5,48.0,3
5.0,53.5,96.5,9
-1.0,24.0,72.0,12
17.0,55.0,72.0,-2
-13.0,49.0,71.5,1
-4.0,72.0,72.0,-11
-16.0,53.0,96.0,2
3.0,49.0,96.0,2
17.0,72.0,72.0,6
-29.0,24.0,95.0,35
-6.0,24.5,96.5,10
9.0,47.5,95.5,-11
-2.0,48.5,73.0,24
-10.0,24.0,23.5,22
-15.0,24.0,24.0,-1
-12.0,48.5,24.5,-16
-3.0,73.0,48.0,-4
8.0,24.5,48.5,12
0.0,48.5,24.5,2
-9.0,49.0,25.0,9
-3.0,48.5,98.0,-2
5.0,47.5,48.0,5
24.0,49.0,48.5,5
-6.0,47.5,48.0,16
12.0,48.5,48.0,12
2.0,96.0,72.0,-8
0.0,72.0,121.5,-13
12.0,95.5,48.0,-17
-5.0,47.5,48.0,-5
3.0,24.0,73.0,3
3.0,72.5,48.0,19
12.0,48.0,48.0,-22
22.0,47.0,24.0,-26
-4.0,24.0,24.0,1
-8.0,22.5,47.5,6
-11.0,24.5,48.0,9
5.0,23.5,72.5,7
12.0,23.5,71.5,20
2.0,23.5,46.5,8
-2.0,24.0,47.0,-1
-12.0,46.0,46.0,23
-1.0,47.0,119.0,-25
3.0,47.0,46.5,-28
-18.0,46.0,47.0,-13
-3.0,41.5,41.5,13
-2.0,72.5,48.0,4
10.0,25.0,48.0,9
10.0,48.5,25.0,2
-2.0,48.0,25.0,-5
12.0,48.0,70.5,8
-14.0,47.5,72.0,16
14.0,48.0,48.0,-2
14.0,96.0,71.5,7
22.0,72.0,72.0,-9
9.0,50.0,49.0,10
2.0,72.0,55.0,11
-4.0,55.0,49.5,20
6.0,48.5,72.0,12
-10.0,72.0,71.5,7
-5.0,48.0,74.0,13
-2.0,23.5,48.0,10
9.0,24.5,48.5,-12
-6.0,24.0,48.0,3
-5.0,24.0,95.5,-1
-19.0,47.5,48.0,-25
3.0,48.5,24.5,-16
-3.0,23.5,47.5,8
-5.0,47.5,48.0,-14
6.0,23.5,48.0,19
-11.0,24.0,48.0,-7
3.0,48.0,24.5,3
31.0,48.0,48.0,9
-10.0,25.0,48.5,18
-24.0,48.5,48.5,3
-9.0,48.0,48.5,13
-3.0,48.5,96.5,-1
19.0,49.0,49.0,3
-7.0,48.5,48.5,-8
20.0,48.0,48.0,-9
-1.0,48.0,48.0,13
-12.0,47.5,48.0,16
-3.0,48.0,48.0,6
-16.0,49.0,25.0,4
-10.0,48.0,48.0,11
0.0,47.5,48.0,23
3.0,23.5,72.0,-8
29.0,23.5,48.0,3
12.0,24.5,24.0,5
-5.0,24.5,23.5,-1
5.0,73.0,25.0,-19
21.0,47.5,47.0,9
-4.0,23.5,24.0,-5
17.0,23.5,47.5,26
9.0,24.5,72.0,1
12.0,47.0,46.5,18
-13.0,46.5,47.0,7
6.0,22.0,47.0,-12
-8.0,44.0,44.0,6
11.0,23.0,70.0,-7
-14.0,24.5,47.5,4
2.0,41.5,41.5,6
22.0,47.5,48.0,-4
4.0,47.5,47.5,-3
9.0,48.0,48.0,5
0.0,24.5,48.0,-18
1.0,48.0,48.0,16
1.0,24.5,49.5,9
-1.0,49.0,47.5,12
11.0,49.5,49.0,-4
1.0,24.0,72.0,9
4.0,72.0,49.5,3
-19.0,95.5,52.0,13
-5.0,72.0,49.0,-25
-31.0,24.5,48.0,7
-6.0,71.5,72.0,7
13.0,24.0,76.0,20
1.0,79.0,24.5,-30
-1.0,48.5,73.5,10
-2.0,24.0,48.0,-12
17.0,24.5,95.5,-4
-14.0,24.0,78.5,6
3.0,23.5,48.0,15
18.0,23.5,48.0,-4
-14.0,48.0,48.0,-13
18.0,24.0,48.0,-4
-14.0,43.0,66.5,-15
-10.0,40.5,64.5,-6
11.0,67.0,43.5,-9
7.0,70.5,47.0,31
-16.0,48.5,48.0,11
19.0,72.0,95.5,11
3.0,91.0,90.5,5
3.0,25.5,72.5,5
6.0,72.0,95.5,-12
-13.0,72.0,72.5,-15
-9.0,72.0,71.5,12
-3.0,72.5,72.0,-5
-9.0,96.0,72.0,7
0.0,29.0,72.0,-9
-1.0,96.0,71.5,21
6.0,22.5,52.0,25
5.0,28.0,46.5,-8
7.0,52.0,48.5,2
2.0,23.0,54.0,34
-17.0,22.5,54.0,-7
-1.0,89.5,89.5,7
10.0,47.5,48.0,10
17.0,25.0,48.0,4
1.0,48.0,53.0,5
9.0,48.5,48.0,-16
14.0,48.0,47.5,15
-13.0,48.0,71.5,-11
-6.0,25.0,48.0,5
-21.0,49.0,72.0,-11
23.0,49.0,72.0,9
15.0,49.5,54.5,-17
5.0,72.5,49.5,8
-17.0,24.0,24.5,6
20.0,72.5,49.5,18
1.0,23.5,24.0,-12
21.0,24.0,24.0,5
1.0,48.0,24.0,-11
-14.0,96.0,23.5,-4
14.0,24.0,48.0,9
2.0,73.0,23.5,4
16.0,48.0,124.5,25
14.0,47.5,48.0,18
-17.0,72.5,48.0,4
-3.0,48.0,48.0,-10
0.0,48.0,78.0,4
-16.0,44.0,43.5,-11
7.0,96.0,46.5,3
4.0,23.5,23.5,16
-6.0,24.0,48.0,1
7.0,23.0,46.5,30
2.0,48.0,48.5,-4
0.0,48.5,72.0,1
-23.0,48.0,48.0,-12
-5.0,72.5,72.5,7
11.0,24.0,52.0,8
11.0,24.0,72.0,11
-4.0,68.5,45.5,-10
-1.0,48.5,72.5,6
-9.0,66.0,65.5,-8
-5.0,49.0,72.0,4
16.0,72.0,72.0,-25
-27.0,95.5,72.0,16
-1.0,49.0,23.5,-8
-4.0,120.0,48.0,-10
-11.0,49.0,96.0,-11
9.0,26.5,29.0,-3
3.0,71.5,23.0,-3
-1.0,23.5,47.0,35
-8.0,23.0,46.5,43
-3.0,23.0,22.5,5
26.0,47.5,48.0,-13
17.0,48.5,97.0,10
8.0,72.0,52.0,17
-1.0,48.0,48.0,-4
-17.0,24.0,49.0,5
-5.0,124.5,49.0,5
-11.0,72.0,49.0,1
-12.0,72.0,49.0,7
-8.0,72.5,49.0,9
10.0,72.0,78.5,-22
6.0,72.0,49.0,-7
-8.0,72.0,23.5,-4
-14.0,72.0,72.0,-4
-12.0,23.5,47.5,30
17.0,24.0,73.0,23
7.0,24.0,48.0,11
1.0,96.0,48.0,-6
-29.0,24.0,96.0,-6
-7.0,48.0,48.0,-5
6.0,73.0,24.0,-5
6.0,23.5,24.0,8
2.0,24.0,73.5,20
4.0,24.0,48.0,23
-14.0,48.5,97.5,4
-7.0,48.5,49.0,8
-8.0,49.5,73.5,2
17.0,72.5,48.5,7
-4.0,48.0,48.0,2
-27.0,72.5,72.0,3
-11.0,72.0,48.0,7
-2.0,48.0,48.0,4
-2.0,48.0,72.0,-2
13.0,47.5,48.0,-4
-10.0,47.5,72.0,9
7.0,72.0,48.0,-9
-14.0,48.0,48.0,7
7.0,24.0,47.5,2
34.0,24.0,23.5,14
-1.0,24.5,24.0,-18
3.0,24.5,72.0,-10
17.0,48.0,72.5,9
-3.0,24.0,72.0,6
18.0,23.0,24.0,32
-6.0,22.5,23.5,2
6.0,41.5,89.0,10
5.0,47.0,47.5,18
-24.0,45.5,47.0,-12
3.0,47.0,46.5,12
5.0,41.0,42.0,-7
-6.0,42.0,42.0,-5
7.0,48.5,30.5,-6
16.0,47.5,48.0,33
18.0,48.0,48.0,11
3.0,25.5,72.0,-3
-6.0,30.0,48.0,4
5.0,47.5,48.0,18
0.0,30.0,47.5,4
19.0,24.5,72.0,4
1.0,30.5,47.5,29
-3.0,71.5,72.0,8
-9.0,54.5,72.0,2
-11.0,72.0,72.0,-21
8.0,49.0,49.5,20
-9.0,24.0,54.0,-9
-4.0,24.0,47.5,12
1.0,24.0,96.0,-5
-5.0,24.0,48.0,18
16.0,48.5,48.0,-13
20.0,48.5,24.5,6
-15.0,48.0,48.0,8
5.0,48.0,73.5,-24
-4.0,24.0,48.0,14
-12.0,23.5,48.0,-1
12.0,48.0,48.0,-1
-5.0,48.0,73.0,12
-22.0,73.0,24.5,-13
-12.0,73.0,73.5,1
-21.0,49.0,49.0,1
-3.0,48.0,72.0,16
25.0,48.0,23.0,2
5.0,48.5,48.0,1
3.0,49.0,73.0,6
22.0,48.5,48.0,-9
7.0,48.0,48.0,-9
-7.0,48.5,48.0,40
10.0,47.5,72.0,25
6.0,49.0,48.5,-16
-14.0,97.0,49.0,-8
3.0,72.0,48.0,12
-21.0,48.5,48.5,15
-9.0,23.0,24.0,26
15.0,23.5,23.5,4
-4.0,22.0,22.0,-5
-7.0,47.0,24.0,-1
-10.0,24.0,24.0,6
-5.0,23.5,23.5,18
7.0,23.5,46.5,17
-3.0,24.0,24.0,10
4.0,24.0,96.0,7
4.0,41.0,40.5,22
-3.0,43.0,66.0,-3
-1.0,31.5,96.0,-9
5.0,43.0,43.0,2
-5.0,66.0,65.5,17
13.0,43.0,66.5,3
2.0,64.5,41.0,11
-11.0,72.0,72.0,6
-16.0,45.5,45.5,7
-15.0,67.5,67.5,5
-5.0,43.5,44.5,-7
-15.0,41.5,41.5,8
7.0,65.5,42.0,5
9.0,54.5,71.5,8
2.0,73.5,72.5,30
-7.0,53.0,53.0,11
4.0,23.5,53.0,39
6.0,47.5,54.5,6
11.0,72.5,54.5,-5
-15.0,54.5,55.0,7
-10.0,24.0,53.0,6
-8.0,53.0,52.5,-2
5.0,50.5,52.5,2
12.0,23.5,47.5,11
13.0,54.0,52.5,-8
9.0,54.5,50.5,24
6.0,73.0,53.5,-7
-4.0,47.0,54.0,-1
14.0,72.5,49.0,6
-1.0,25.0,25.0,20
-12.0,48.5,48.5,14
10.0,48.5,48.0,3
7.0,49.0,48.5,-12
12.0,48.5,48.0,32
2.0,48.0,48.0,2
-15.0,48.0,48.0,-2
-9.0,24.0,103.0,-10
11.0,48.0,48.0,16
2.0,48.0,48.0,11
-8.0,49.0,49.5,-11
0.0,101.5,47.5,-7
10.0,48.0,48.0,5
-4.0,48.0,48.0,-24
-6.0,24.0,23.5,-11
18.0,24.5,47.5,1
3.0,24.0,46.5,6
16.0,24.0,23.5,-4
-14.0,23.0,24.0,-7
-4.0,24.0,23.0,-10
1.0,24.5,24.5,31
7.0,24.5,24.5,33
-3.0,23.5,22.5,9
-3.0,23.5,71.0,33
-10.0,42.0,41.0,-50
5.0,46.0,47.0,1
-10.0,64.5,42.0,-14
-7.0,30.5,72.0,6
1.0,48.0,48.0,11
15.0,72.0,48.0,-7
-13.0,48.0,72.0,5
-13.0,48.0,48.0,-1
4.0,48.0,48.0,-11
-13.0,48.0,47.5,-1
-14.0,48.0,72.0,-5
-12.0,48.0,48.0,9
6.0,72.0,54.5,1
3.0,72.0,54.5,27
9.0,24.0,24.0,-5
-17.0,72.0,71.5,3
-3.0,49.0,54.0,-12
26.0,23.5,47.5,14
8.0,48.5,96.0,-6
14.0,48.5,24.5,-13
2.0,48.5,48.0,-5
-1.0,24.0,48.0,-22
-8.0,48.0,23.5,3
-2.0,48.0,96.5,16
-26.0,47.5,95.5,-10
-12.0,48.0,48.0,-11
15.0,48.0,48.0,15
4.0,47.5,73.0,8
-14.0,24.5,48.0,-2
11.0,72.5,73.0,2
13.0,49.0,49.5,6
-7.0,23.5,48.0,9
5.0,49.0,48.5,-27
12.0,72.5,48.0,-11
18.0,48.5,48.0,4
-15.0,48.0,48.0,-21
-19.0,47.5,48.0,14
8.0,73.0,48.5,-2
-19.0,48.0,47.5,-2
-10.0,47.5,48.0,17
3.0,48.0,48.0,-8
10.0,48.0,48.0,7
2.0,72.0,48.0,7
11.0,24.5,47.5,-2
-5.0,24.0,23.5,-7
-6.0,23.5,72.5,11
18.0,23.5,47.0,18
-5.0,23.5,24.0,-7
6.0,48.5,24.0,10
0.0,44.5,44.0,-1
7.0,47.0,47.0,25
-5.0,23.0,46.0,-5
-6.0,69.5,46.5,-4
-3.0,22.0,47.0,21
2.0,47.0,46.0,-4
-21.0,46.5,47.0,8
2.0,41.0,40.5,-14
6.0,47.0,70.5,15
6.0,48.0,31.0,3
-2.0,27.5,48.0,2
6.0,48.0,48.0,-16
-11.0,25.0,48.0,-9
-15.0,48.0,47.0,19
1.0,47.0,72.0,12
-3.0,27.5,47.0,-11
15.0,49.0,96.0,-8
16.0,24.0,49.0,16
-9.0,49.5,49.5,22
-6.0,49.0,49.0,15
-1.0,49.5,49.5,-4
3.0,72.0,49.0,7
16.0,23.5,49.0,17
-14.0,24.0,24.0,6
-1.0,48.5,49.0,5
-16.0,24.0,48.5,9
-8.0,49.5,49.5,-12
-5.0,48.5,48.5,2
7.0,24.0,48.0,-4
-6.0,48.5,73.5,22
-19.0,24.0,73.0,3
-8.0,79.0,48.0,-2
0.0,23.5,24.0,9
12.0,48.0,48.0,13
13.0,24.0,49.0,16
-18.0,24.5,24.5,3
-29.0,49.0,49.0,10
-5.0,48.5,47.5,9
13.0,121.5,48.0,-9
-7.0,71.5,72.0,24
-6.0,47.0,48.0,-13
-10.0,71.5,72.0,-18
0.0,48.0,48.0,-7
-4.0,72.5,48.0,-7
14.0,47.5,72.0,-1
-14.0,46.5,48.0,-12
2.0,24.0,71.5,-5
21.0,47.0,23.0,4
23.0,24.0,47.5,7
1.0,24.0,24.5,7
21.0,72.5,72.0,-9
5.0,24.5,24.5,-7
-1.0,48.0,72.5,-17
-4.0,24.5,24.0,12
-10.0,24.0,23.5,7
-10.0,23.5,47.5,-17
-4.0,23.5,72.0,10
-11.0,43.5,43.0,-7
5.0,41.0,89.0,11
16.0,72.0,48.0,-10
-8.0,48.0,48.5,12
8.0,49.0,29.5,6
8.0,96.0,72.0,2
9.0,71.5,71.5,7
5.0,23.5,72.0,36
-23.0,72.0,71.5,-8
5.0,72.5,72.0,-10
5.0,95.0,72.0,-14
-7.0,72.0,72.5,33
-11.0,71.5,71.5,-12
-9.0,55.5,72.0,-4
15.0,72.0,71.5,22
-6.0,71.5,72.0,-12
-8.0,23.5,24.0,-18
11.0,47.0,24.0,-20
6.0,24.0,24.5,-6
10.0,24.0,48.0,30
-17.0,24.0,24.0,-1
10.0,24.5,24.5,-20
3.0,76.5,47.0,8
24.0,24.0,120.0,-7
2.0,24.0,79.0,11
2.0,47.5,23.5,-15
3.0,25.0,49.0,9
-2.0,73.0,49.5,-19
0.0,143.5,144.0,-9
31.0,167.5,144.0,33
18.0,144.5,144.0,23
6.0,144.5,168.0,-9
-17.0,144.0,144.5,10
-16.0,144.0,168.0,-14
-5.0,168.0,168.0,13
2.0,144.0,144.0,-27
-17.0,143.5,144.0,22
0.0,144.0,143.5,-3
-13.0,25.0,25.0,10
17.0,24.5,24.0,32
-9.0,142.5,192.0,-3
14.0,168.5,24.5,-18
-13.0,23.5,167.5,-28
4.0,24.5,24.5,-3
1.0,23.5,168.0,-8
-31.0,24.5,24.5,-6
5.0,23.5,143.0,25
7.0,24.0,168.0,-7
9.0,23.5,192.0,9
8.0,167.5,168.0,-2
0.0,48.5,48.0,-1
-9.0,23.0,72.0,17
11.0,49.0,49.0,-6
15.0,48.5,48.0,-11
-3.0,47.5,48.0,-13
-34.0,47.5,48.0,-6
0.0,49.0,48.5,-17
4.0,48.0,48.0,6
10.0,48.0,49.0,-10
-5.0,48.0,72.0,12
21.0,47.5,47.0,8
-10.0,24.0,72.5,-20
-9.0,23.0,48.0,10
19.0,24.0,24.0,32
0.0,24.5,23.5,6
9.0,24.5,72.5,-10
7.0,72.0,72.0,10
-10.0,24.5,23.5,5
-5.0,96.5,72.0,-3
8.0,24.0,23.0,5
6.0,42.0,42.5,9
-2.0,47.0,46.0,8
24.0,46.0,45.5,4
-8.0,22.5,47.0,-2
7.0,47.0,46.0,-10
-5.0,22.5,47.0,8
-3.0,42.0,41.0,6
14.0,22.5,47.0,16
-12.0,48.0,48.0,-4
2.0,48.0,48.0,9
2.0,48.0,48.0,4
-4.0,48.0,48.0,-16
9.0,26.0,23.5,-5
-25.0,48.0,48.0,6
9.0,24.0,54.0,4
11.0,49.0,54.0,10
14.0,72.5,50.5,-8
-2.0,119.5,49.0,-1
13.0,49.5,72.0,-3
15.0,48.0,49.5,-9
-18.0,49.0,49.0,-2
-6.0,49.0,49.0,-12
5.0,23.5,48.0,6
23.0,47.5,48.0,10
1.0,25.0,48.5,5
-3.0,78.5,73.5,-18
1.0,24.5,48.0,6
-8.0,24.0,47.5,20
11.0,23.5,24.0,11
12.0,24.5,73.5,8
15.0,23.5,96.0,-14
-3.0,47.5,48.0,9
-1.0,24.0,48.0,-5
-14.0,49.0,48.5,-20
11.0,102.0,48.0,-15
4.0,24.0,24.0,-2
-8.0,47.0,48.0,-8
32.0,48.0,48.0,4
0.0,47.5,23.5,5
0.0,48.0,48.0,5
-3.0,48.5,47.5,9
-7.0,48.0,48.0,-4
-8.0,49.0,49.5,7
8.0,48.0,47.5,17
7.0,47.5,48.0,13
-2.0,48.0,72.0,4
-9.0,23.0,48.0,-8
6.0,71.5,48.0,-2
-5.0,89.5,41.0,-8
11.0,24.5,48.0,7
-23.0,24.0,48.0,10
6.0,44.5,92.0,-23
-2.0,24.0,24.0,-19
-7.0,24.5,24.5,-11
-6.0,23.5,24.0,23
-2.0,26.5,47.0,4
-2.0,48.0,49.5,8
-6.0,41.5,41.0,6
8.0,47.0,29.0,-4
-9.0,47.0,47.0,20
10.0,27.5,46.5,16
-7.0,47.0,47.0,5
-6.0,41.0,40.5,3
4.0,22.5,72.0,-5
29.0,25.0,48.0,-24
23.0,47.5,72.0,31
3.0,25.5,48.5,24
5.0,48.5,25.5,4
8.0,48.0,47.5,-10
-5.0,31.0,22.5,-14
-8.0,24.0,71.5,-21
8.0,30.5,31.0,16
6.0,78.5,72.0,-5
1.0,72.5,55.0,23
-16.0,72.0,48.5,4
-4.0,49.0,49.0,6
-10.0,48.0,48.0,19
-5.0,48.5,24.0,24
13.0,96.5,48.5,3
10.0,24.0,48.0,29
8.0,24.5,48.0,-3
-7.0,48.5,48.0,-26
-2.0,73.0,73.0,13
-9.0,48.5,73.5,-19
5.0,48.0,48.0,-4
-15.0,24.0,48.5,24
-6.0,23.5,48.0,27
-9.0,23.5,48.0,23
24.0,24.0,72.0,-9
1.0,48.5,48.5,3
12.0,73.0,25.0,-8
-24.0,48.5,48.5,5
5.0,23.0,47.5,15
8.0,47.5,47.5,7
1.0,48.0,48.0,8
7.0,48.0,48.0,8
11.0,48.5,48.0,-17
-6.0,49.0,48.5,-10
3.0,47.5,48.0,-10
5.0,49.5,97.5,11
14.0,47.5,95.5,6
2.0,48.0,48.0,-28
-12.0,23.5,24.0,11
21.0,23.5,48.0,-6
-10.0,22.5,48.0,-10
8.0,24.0,47.5,6
-19.0,24.5,24.5,7
-20.0,71.5,71.5,-14
-14.0,23.5,24.5,-20
15.0,24.0,46.5,8
-5.0,23.5,46.5,22
3.0,49.0,49.0,3
16.0,97.5,49.5,12
-2.0,23.0,47.0,3
11.0,43.5,42.5,2
4.0,46.5,46.5,-6
2.0,41.0,41.0,-13
6.0,48.0,47.5,2
-7.0,47.5,48.0,6
-13.0,48.0,48.0,-13
-14.0,48.0,70.5,4
-2.0,48.0,48.0,1
4.0,71.5,72.0,5
20.0,72.0,72.0,-24
-4.0,55.0,72.0,11
-5.0,55.5,53.0,2
-5.0,47.0,71.5,2
4.0,72.0,52.5,26
-10.0,49.0,46.5,7
-11.0,49.0,47.0,-8
2.0,48.5,24.5,-20
-4.0,48.5,48.5,9
4.0,24.5,73.5,-11
-6.0,24.5,24.5,11
-18.0,70.5,48.0,-8
-7.0,48.0,73.0,15
-2.0,24.0,24.0,-15
-5.0,23.5,24.0,23
17.0,48.0,48.5,10
27.0,48.5,72.5,-5
-11.0,49.0,49.0,29
4.0,71.5,48.0,-6
1.0,72.5,48.0,19
-2.0,47.5,48.0,8
9.0,25.0,48.5,14
7.0,47.5,47.5,7
-21.0,23.5,48.0,13
-7.0,48.0,72.5,8
-20.0,47.5,48.0,-18
-3.0,48.0,48.0,-7
-9.0,47.5,48.0,2
-11.0,96.0,48.0,-5
14.0,71.5,144.0,-6
10.0,23.5,48.0,-16
-13.0,23.0,48.0,13
10.0,24.5,72.0,-34
12.0,72.5,48.0,12
3.0,24.5,96.5,8
-8.0,24.0,24.0,-17
1.0,24.5,24.5,30
-14.0,47.0,23.0,-14
14.0,43.0,43.5,11
-2.0,46.0,45.5,13
-4.0,39.5,39.5,4
-6.0,45.5,46.0,8
6.0,46.0,22.0,-7
11.0,46.0,46.0,14
-15.0,21.5,46.0,11
12.0,46.0,46.0,14
-6.0,48.0,28.5,26
17.0,71.5,47.0,-3
2.0,47.5,47.0,2
4.0,25.5,47.0,-8
12.0,46.5,25.0,-10
5.0,47.0,25.0,23
9.0,24.0,23.5,10
-8.0,52.0,23.5,-12
-6.0,49.0,55.0,5
-24.0,94.5,71.0,7
-7.0,71.0,49.5,-12
12.0,71.5,71.0,-24
26.0,49.0,49.0,38
0.0,23.5,49.0,-7
9.0,48.5,47.5,12
9.0,73.0,24.0,8
15.0,24.0,23.5,5
-21.0,24.5,95.0,7
14.0,48.0,48.0,10
10.0,24.5,48.0,13
12.0,79.5,48.0,8
3.0,24.5,74.0,26
-2.0,23.5,48.0,11
12.0,23.5,73.0,1
14.0,24.0,48.0,22
3.0,24.0,48.5,13
-10.0,23.0,47.5,-6
-12.0,48.5,48.5,1
8.0,48.0,47.5,-7
8.0,48.0,48.0,-7
-7.0,71.5,48.0,4
12.0,48.5,72.5,8
-12.0,48.5,48.0,4
12.0,48.0,72.0,10
-7.0,72.0,121.0,2
5.0,47.5,72.0,-6
-9.0,48.0,47.5,31
9.0,48.0,48.0,-26
1.0,24.5,72.5,-9
11.0,24.0,47.5,-5
-19.0,23.5,71.5,16
-4.0,24.0,48.5,6
0.0,24.5,72.5,-10
-19.0,24.0,23.5,-14
-1.0,47.5,24.0,20
-15.0,48.5,48.5,5
8.0,47.0,47.0,25
3.0,43.5,43.5,20
7.0,41.5,89.0,-13
3.0,47.5,47.0,7
-17.0,41.5,41.5,-4
24.0,48.5,48.5,6
14.0,30.0,48.0,10
3.0,24.0,48.5,-2
2.0,23.0,48.0,3
-17.0,47.5,71.5,-6
4.0,48.0,48.0,-10
2.0,47.0,48.0,16
-12.0,23.0,28.5,-3
-8.0,96.0,48.0,-16
2.0,48.0,30.5,-17
2.0,47.0,48.0,13
-6.0,55.0,24.5,10
7.0,53.0,49.5,-15
-15.0,72.5,54.5,5
-8.0,71.5,48.5,-9
-18.0,48.0,48.0,2
-6.0,23.5,48.0,14
17.0,48.0,24.0,13
19.0,48.5,48.0,18
2.0,24.0,23.5,17
-8.0,48.0,48.0,-15
5.0,48.5,48.0,14
-11.0,73.0,48.0,-13
-12.0,48.0,48.0,18
8.0,74.0,49.5,-9
3.0,48.0,48.0,-26
21.0,71.5,72.0,-29
1.0,48.0,24.5,-6
-11.0,48.0,96.0,12
0.0,48.0,48.5,8
8.0,48.0,48.0,11
-3.0,48.0,48.0,16
-6.0,24.5,48.5,-13
-1.0,72.5,48.5,8
-4.0,46.5,48.0,16
23.0,48.0,48.0,9
10.0,48.0,48.0,7
23.0,71.5,95.5,36
-6.0,48.5,47.0,5
-1.0,48.0,48.0,-1
17.0,23.0,48.0,23
16.0,48.0,72.0,-21
8.0,24.5,48.0,-8
13.0,47.5,72.0,-11
-5.0,24.0,24.0,-16
-6.0,44.5,44.5,10
-8.0,48.5,48.5,-21
14.0,43.5,43.5,7
-16.0,23.0,46.0,-7
-10.0,23.0,71.0,-18
-4.0,47.0,46.5,3
-3.0,90.5,42.5,5
-26.0,47.0,47.0,-6
6.0,23.0,47.0,-5
5.0,47.0,47.0,6
0.0,25.0,72.0,-2
-5.0,25.5,48.0,16
-3.0,23.5,48.5,6
3.0,47.5,48.0,8
11.0,72.0,48.0,5
8.0,49.0,49.0,-6
11.0,72.5,72.0,4
-1.0,52.0,51.5,7
-12.0,48.5,53.0,18
7.0,49.0,96.0,-18
-7.0,48.0,75.5,17
4.0,24.5,71.5,-5
2.0,24.0,48.0,19
19.0,24.0,76.0,3
5.0,73.5,73.5,-17
-3.0,47.5,77.0,-4
-12.0,24.0,73.0,9
-9.0,24.5,48.0,-11
6.0,23.5,48.0,-5
-1.0,48.0,73.0,28
0.0,24.0,48.0,17
-2.0,24.0,48.0,22
-15.0,73.5,49.0,24
-10.0,97.0,24.0,-15
16.0,25.5,73.0,17
-8.0,48.0,48.0,-5
10.0,48.0,48.0,1
21.0,49.0,49.0,5
-8.0,48.5,48.5,-15
26.0,48.5,47.5,11
-2.0,47.5,72.0,-9
-2.0,47.5,48.5,14
-5.0,48.0,48.0,11
-3.0,24.5,48.0,12
-25.0,72.0,48.0,-8
-13.0,23.0,23.0,6
17.0,24.0,24.0,8
5.0,72.0,48.5,-5
-1.0,72.0,46.5,8
-19.0,23.5,24.5,9
-13.0,24.0,72.0,-13
2.0,24.5,72.0,28
-2.0,66.0,66.0,-5
10.0,46.5,72.0,-11
-14.0,41.0,41.5,4
-9.0,46.5,47.0,31
16.0,47.0,23.5,-6
-8.0,41.0,41.0,-19
8.0,23.0,22.5,8
13.0,47.0,46.5,15
-12.0,46.5,29.0,-1
-8.0,22.5,47.0,10
12.0,72.0,72.0,9
27.0,71.5,72.0,-5
9.0,49.0,54.0,12
-10.0,49.0,49.0,-10
-9.0,54.5,49.0,3
-3.0,72.0,78.0,-21
-8.0,54.5,72.0,-9
6.0,49.0,95.5,1
-20.0,49.0,49.0,18
3.0,24.5,96.0,26
13.0,24.5,24.5,2
6.0,24.0,24.0,17
8.0,23.5,73.0,8
17.0,96.5,73.0,-8
-2.0,24.5,96.5,4
-10.0,73.0,24.0,19
-29.0,24.0,73.0,-9
-2.0,24.0,95.5,-1
-10.0,96.0,24.0,-4
14.0,24.0,73.0,27
6.0,24.5,96.0,11
5.0,23.5,24.0,-11
8.0,48.0,48.0,1
6.0,104.0,25.5,2
-7.0,23.5,48.0,22
-12.0,48.5,48.0,6
3.0,48.5,48.5,-10
15.0,48.5,24.5,-3
3.0,48.5,48.5,7
-5.0,48.0,48.0,-7
-12.0,22.5,48.0,-9
-17.0,25.0,49.0,11
1.0,48.0,48.0,-11
-18.0,47.5,48.0,5
20.0,48.0,48.0,15
8.0,48.0,47.5,-5
-11.0,47.5,47.5,-6
10.0,48.0,48.0,-8
-1.0,23.5,23.5,4
-2.0,23.5,46.5,-19
-6.0,23.0,23.5,13
-10.0,72.5,48.5,3
-5.0,24.0,23.5,-19
-5.0,24.0,24.5,-15
-1.0,24.0,48.0,-18
4.0,23.5,23.5,-10
3.0,42.0,41.5,-6
21.0,47.0,22.5,3
10.0,41.5,41.5,-3
15.0,47.0,47.0,28
-10.0,46.5,47.0,-13
6.0,46.5,47.0,10
-17.0,46.0,46.5,-16
8.0,48.0,48.0,22
1.0,25.5,48.5,-14
-12.0,30.0,48.0,-20
6.0,48.5,48.0,-23
2.0,48.0,47.5,-8
0.0,48.5,48.5,-10
-6.0,48.5,25.5,11
2.0,25.0,48.0,-2
-6.0,25.0,30.5,8
-8.0,25.0,48.0,-10
20.0,25.5,48.5,22
22.0,71.5,49.0,8
15.0,96.5,49.5,-9
0.0,24.5,55.0,6
8.0,24.5,49.5,22
-21.0,79.0,49.0,16
5.0,49.0,25.0,-11
-17.0,25.0,48.5,-9
-7.0,47.5,47.5,7
5.0,73.0,48.0,-8
7.0,24.0,48.0,16
-4.0,48.5,49.0,8
-18.0,47.5,47.5,-5
-2.0,48.0,48.0,9
8.0,49.0,49.0,14
-27.0,24.0,48.5,-6
14.0,48.5,48.5,18
-12.0,25.0,25.0,-14
-2.0,49.0,48.5,1
